dataset	split	embedding_model	condition_label	condition	candidate_top_n	beta	samples	recall@3	recall@5	recall@7	recall@9	violation@3	violation@5	violation@7	violation@9	avg_recall	avg_violation	avg_recall_delta	avg_violation_delta	strict_recall_kept_all_k	avg_recall_kept	violation_lower_all_k	avg_violation_lower	mean_answer_rank	mean_trap_rank	recall_delta@3	violation_delta@3	recall_delta@5	violation_delta@5	recall_delta@7	violation_delta@7	recall_delta@9	violation_delta@9
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.44	323	0.9473684210526316	0.9628482972136224	0.9690402476780186	0.9752321981424148	0.8637770897832817	0.9102167182662538	0.9256965944272446	0.9256965944272446	0.963622291021672	0.9063467492260062	-0.0077399380804952	-0.0812693498452011	False	False	True	True	4.56656346749226	15.910216718266254	-0.0061919504643963	-0.1145510835913312	-0.0092879256965944	-0.0773993808049535	-0.0092879256965944	-0.0650154798761609	-0.0061919504643962	-0.0681114551083591
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.45	323	0.9473684210526316	0.9628482972136224	0.9690402476780186	0.9752321981424148	0.8575851393188855	0.9009287925696594	0.9226006191950464	0.9256965944272446	0.963622291021672	0.901702786377709	-0.0077399380804952	-0.0859133126934984	False	False	True	True	4.854489164086687	16.73374613003096	-0.0061919504643963	-0.1207430340557275	-0.0092879256965944	-0.0866873065015479	-0.0092879256965944	-0.0681114551083591	-0.0061919504643962	-0.0681114551083591
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.46	323	0.9473684210526316	0.9628482972136224	0.9690402476780186	0.9752321981424148	0.8513931888544891	0.9009287925696594	0.9195046439628484	0.9256965944272446	0.963622291021672	0.8993808049535603	-0.0077399380804952	-0.088235294117647	False	False	True	True	5.086687306501548	17.71826625386997	-0.0061919504643963	-0.1269349845201238	-0.0092879256965944	-0.0866873065015479	-0.0092879256965944	-0.0712074303405573	-0.0061919504643962	-0.0681114551083591
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.47	323	0.9473684210526316	0.959752321981424	0.9659442724458204	0.9752321981424148	0.848297213622291	0.8885448916408669	0.9195046439628484	0.9226006191950464	0.9620743034055728	0.8947368421052632	-0.0092879256965943	-0.0928792569659442	False	False	True	True	5.325077399380805	18.68421052631579	-0.0061919504643963	-0.1300309597523219	-0.0123839009287926	-0.0990712074303404	-0.0123839009287924	-0.0712074303405573	-0.0061919504643962	-0.0712074303405573
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.48	323	0.9504643962848296	0.959752321981424	0.9659442724458204	0.9752321981424148	0.8421052631578947	0.8823529411764706	0.9040247678018576	0.9195046439628484	0.9628482972136224	0.8869969040247678	-0.0085139318885447	-0.1006191950464395	False	False	True	True	5.631578947368421	19.876160990712076	-0.0030959752321981	-0.1362229102167182	-0.0123839009287926	-0.1052631578947368	-0.0123839009287924	-0.0866873065015479	-0.0061919504643962	-0.0743034055727555
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.49	323	0.9504643962848296	0.959752321981424	0.9628482972136224	0.9690402476780186	0.8359133126934984	0.8761609907120743	0.8947368421052632	0.913312693498452	0.9605263157894736	0.8800309597523219	-0.0108359133126934	-0.1075851393188854	False	False	True	True	5.922600619195046	21.126934984520123	-0.0030959752321981	-0.1424148606811145	-0.0123839009287926	-0.111455108359133	-0.0154798761609906	-0.0959752321981424	-0.0123839009287926	-0.0804953560371517
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.5	323	0.9473684210526316	0.959752321981424	0.9628482972136224	0.9659442724458204	0.8235294117647058	0.8699690402476781	0.8792569659442725	0.8978328173374613	0.9589783281733746	0.8676470588235294	-0.0123839009287924	-0.1199690402476779	False	False	True	True	6.176470588235294	22.473684210526315	-0.0061919504643963	-0.1547987616099071	-0.0123839009287926	-0.1176470588235293	-0.0154798761609906	-0.111455108359133	-0.0154798761609906	-0.0959752321981424
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.51	323	0.9442724458204336	0.956656346749226	0.9628482972136224	0.9659442724458204	0.8235294117647058	0.8637770897832817	0.8792569659442725	0.891640866873065	0.9574303405572756	0.8645510835913313	-0.0139318885448914	-0.1230650154798761	False	False	True	True	6.439628482972136	23.990712074303406	-0.0092879256965944	-0.1547987616099071	-0.0154798761609906	-0.1238390092879256	-0.0154798761609906	-0.111455108359133	-0.0154798761609906	-0.1021671826625387
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.52	323	0.9473684210526316	0.956656346749226	0.9628482972136224	0.9659442724458204	0.8173374613003096	0.8544891640866873	0.8730650154798761	0.8823529411764706	0.9582043343653251	0.8568111455108359	-0.0131578947368419	-0.1308049535603714	False	False	True	True	6.702786377708978	25.5015479876161	-0.0061919504643963	-0.1609907120743033	-0.0154798761609906	-0.1331269349845201	-0.0154798761609906	-0.1176470588235294	-0.0154798761609906	-0.1114551083591331
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.53	323	0.9473684210526316	0.956656346749226	0.959752321981424	0.9659442724458204	0.8142414860681114	0.8513931888544891	0.8668730650154799	0.8730650154798761	0.9574303405572756	0.8513931888544891	-0.0139318885448914	-0.1362229102167182	False	False	True	True	6.975232198142415	27.09907120743034	-0.0061919504643963	-0.1640866873065015	-0.0154798761609906	-0.1362229102167182	-0.0185758513931888	-0.1238390092879256	-0.0154798761609906	-0.1207430340557276
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.54	323	0.9473684210526316	0.956656346749226	0.959752321981424	0.9659442724458204	0.8111455108359134	0.848297213622291	0.8606811145510835	0.8699690402476781	0.9574303405572756	0.8475232198142415	-0.0139318885448914	-0.1400928792569659	False	False	True	True	7.260061919504644	28.8359133126935	-0.0061919504643963	-0.1671826625386996	-0.0154798761609906	-0.1393188854489163	-0.0185758513931888	-0.130030959752322	-0.0154798761609906	-0.1238390092879256
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.55	323	0.9473684210526316	0.956656346749226	0.959752321981424	0.9659442724458204	0.804953560371517	0.8390092879256966	0.8575851393188855	0.8637770897832817	0.9574303405572756	0.8413312693498451	-0.0139318885448914	-0.1462848297213622	False	False	True	True	7.5170278637770895	30.65944272445821	-0.0061919504643963	-0.1733746130030959	-0.0154798761609906	-0.1486068111455107	-0.0185758513931888	-0.1331269349845201	-0.0154798761609906	-0.130030959752322
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.56	323	0.9473684210526316	0.953560371517028	0.959752321981424	0.9659442724458204	0.7956656346749226	0.8297213622291022	0.8544891640866873	0.8606811145510835	0.956656346749226	0.835139318885449	-0.014705882352941	-0.1524767801857584	False	False	True	True	7.758513931888545	32.52012383900929	-0.0061919504643963	-0.1826625386996904	-0.0185758513931888	-0.1578947368421052	-0.0185758513931888	-0.1362229102167182	-0.0154798761609906	-0.1331269349845202
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.57	323	0.9473684210526316	0.953560371517028	0.959752321981424	0.9659442724458204	0.7925696594427245	0.8204334365325078	0.8452012383900929	0.8606811145510835	0.956656346749226	0.8297213622291022	-0.014705882352941	-0.1578947368421052	False	False	True	True	7.969040247678018	34.44891640866873	-0.0061919504643963	-0.1857585139318884	-0.0185758513931888	-0.1671826625386996	-0.0185758513931888	-0.1455108359133127	-0.0154798761609906	-0.1331269349845202
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.58	323	0.9442724458204336	0.9504643962848296	0.959752321981424	0.9659442724458204	0.7863777089783281	0.8142414860681114	0.8390092879256966	0.8544891640866873	0.955108359133127	0.8235294117647058	-0.0162538699690401	-0.1640866873065015	False	False	True	True	8.136222910216718	36.40557275541796	-0.0092879256965944	-0.1919504643962848	-0.021671826625387	-0.1733746130030959	-0.0185758513931888	-0.1517027863777089	-0.0154798761609906	-0.1393188854489164
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.59	323	0.9442724458204336	0.9504643962848296	0.959752321981424	0.9659442724458204	0.7832817337461301	0.8142414860681114	0.8328173374613003	0.8421052631578947	0.955108359133127	0.8181114551083591	-0.0162538699690401	-0.1695046439628482	False	False	True	True	8.306501547987617	38.41176470588236	-0.0092879256965944	-0.1950464396284829	-0.021671826625387	-0.1733746130030959	-0.0185758513931888	-0.1578947368421053	-0.0154798761609906	-0.151702786377709
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.6	323	0.9442724458204336	0.9504643962848296	0.959752321981424	0.9659442724458204	0.7770897832817337	0.8111455108359134	0.8297213622291022	0.8390092879256966	0.955108359133127	0.8142414860681115	-0.0162538699690401	-0.1733746130030958	False	False	True	True	8.51702786377709	40.57275541795666	-0.0092879256965944	-0.2012383900928792	-0.021671826625387	-0.176470588235294	-0.0185758513931888	-0.1609907120743033	-0.0154798761609906	-0.1547987616099071
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.61	323	0.9380804953560372	0.9504643962848296	0.956656346749226	0.9659442724458204	0.7739938080495357	0.8080495356037152	0.8297213622291022	0.8328173374613003	0.9527863777089784	0.8111455108359134	-0.0185758513931887	-0.176470588235294	False	False	True	True	8.681114551083592	42.87616099071207	-0.0154798761609907	-0.2043343653250773	-0.021671826625387	-0.1795665634674922	-0.0216718266253869	-0.1609907120743033	-0.0154798761609906	-0.1609907120743035
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.62	323	0.9318885448916407	0.9504643962848296	0.956656346749226	0.9628482972136224	0.7739938080495357	0.8080495356037152	0.826625386996904	0.8297213622291022	0.9504643962848296	0.8095975232198143	-0.0208978328173373	-0.1780185758513931	False	False	True	True	8.801857585139318	45.04334365325077	-0.021671826625387	-0.2043343653250773	-0.021671826625387	-0.1795665634674922	-0.0216718266253869	-0.1640866873065015	-0.0185758513931888	-0.1640866873065015
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.63	323	0.9287925696594428	0.9473684210526316	0.956656346749226	0.959752321981424	0.7616099071207431	0.7956656346749226	0.8142414860681114	0.8297213622291022	0.9481424148606812	0.8003095975232197	-0.023219814241486	-0.1873065015479876	False	False	True	True	9.003095975232197	47.55417956656347	-0.0247678018575852	-0.2167182662538699	-0.0247678018575852	-0.1919504643962848	-0.0216718266253869	-0.1764705882352941	-0.021671826625387	-0.1640866873065015
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.64	323	0.9287925696594428	0.9473684210526316	0.956656346749226	0.959752321981424	0.7523219814241486	0.7925696594427245	0.8080495356037152	0.8235294117647058	0.9481424148606812	0.7941176470588236	-0.023219814241486	-0.1934984520123838	False	False	True	True	9.139318885448915	50.06811145510836	-0.0247678018575852	-0.2260061919504643	-0.0247678018575852	-0.1950464396284829	-0.0216718266253869	-0.1826625386996904	-0.021671826625387	-0.1702786377708979
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.65	323	0.9287925696594428	0.9473684210526316	0.956656346749226	0.959752321981424	0.7461300309597523	0.7894736842105263	0.8018575851393189	0.8142414860681114	0.9481424148606812	0.7879256965944272	-0.023219814241486	-0.1996904024767801	False	False	True	True	9.294117647058824	52.69969040247678	-0.0247678018575852	-0.2321981424148607	-0.0247678018575852	-0.198142414860681	-0.0216718266253869	-0.1888544891640866	-0.021671826625387	-0.1795665634674923
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.66	323	0.9256965944272446	0.9473684210526316	0.956656346749226	0.959752321981424	0.7306501547987616	0.7708978328173375	0.7956656346749226	0.7987616099071208	0.9473684210526316	0.7739938080495355	-0.0239938080495355	-0.2136222910216718	False	False	True	True	9.452012383900929	55.55108359133127	-0.0278637770897832	-0.2476780185758513	-0.0247678018575852	-0.2167182662538699	-0.0216718266253869	-0.195046439628483	-0.021671826625387	-0.195046439628483
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.67	323	0.9195046439628484	0.9411764705882352	0.9504643962848296	0.956656346749226	0.718266253869969	0.7647058823529411	0.7894736842105263	0.7956656346749226	0.9419504643962848	0.7670278637770896	-0.0294117647058822	-0.2205882352941177	False	False	True	True	9.65015479876161	58.51393188854489	-0.0340557275541796	-0.2600619195046439	-0.0309597523219814	-0.2229102167182662	-0.0278637770897832	-0.2012383900928792	-0.024767801857585	-0.1981424148606811
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.68	323	0.9195046439628484	0.9411764705882352	0.9473684210526316	0.956656346749226	0.7089783281733746	0.7616099071207431	0.7832817337461301	0.7925696594427245	0.9411764705882352	0.7616099071207432	-0.0301857585139317	-0.2260061919504642	False	False	True	True	9.814241486068113	61.328173374613	-0.0340557275541796	-0.2693498452012384	-0.0309597523219814	-0.2260061919504643	-0.0309597523219814	-0.2074303405572755	-0.024767801857585	-0.2012383900928792
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.69	323	0.9195046439628484	0.9380804953560372	0.9473684210526316	0.953560371517028	0.6934984520123839	0.7554179566563467	0.7708978328173375	0.7832817337461301	0.9396284829721362	0.7507739938080495	-0.0317337461300308	-0.2368421052631578	False	False	True	True	10.006191950464396	64.47678018575851	-0.0340557275541796	-0.284829721362229	-0.0340557275541796	-0.2321981424148607	-0.0309597523219814	-0.2198142414860681	-0.0278637770897832	-0.2105263157894736
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.7	323	0.9195046439628484	0.9380804953560372	0.9442724458204336	0.9473684210526316	0.6687306501547987	0.7430340557275542	0.7678018575851393	0.7801857585139319	0.9373065015479876	0.739938080495356	-0.0340557275541795	-0.2476780185758513	False	False	True	True	10.204334365325078	67.83900928792569	-0.0340557275541796	-0.3095975232198142	-0.0340557275541796	-0.2445820433436532	-0.0340557275541795	-0.2229102167182662	-0.0340557275541796	-0.2136222910216718
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.71	323	0.9195046439628484	0.9380804953560372	0.9411764705882352	0.9473684210526316	0.653250773993808	0.7306501547987616	0.7461300309597523	0.7708978328173375	0.936532507739938	0.7252321981424148	-0.034829721362229	-0.2623839009287926	False	False	True	True	10.39628482972136	71.08978328173374	-0.0340557275541796	-0.3250773993808049	-0.0340557275541796	-0.2569659442724458	-0.0371517027863776	-0.2445820433436533	-0.0340557275541796	-0.2229102167182662
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.72	323	0.9195046439628484	0.934984520123839	0.9411764705882352	0.9473684210526316	0.6346749226006192	0.7213622291021672	0.7430340557275542	0.7616099071207431	0.9357585139318886	0.7151702786377709	-0.0356037151702784	-0.2724458204334364	False	False	True	True	10.591331269349846	74.38699690402477	-0.0340557275541796	-0.3436532507739938	-0.0371517027863776	-0.2662538699690402	-0.0371517027863776	-0.2476780185758513	-0.0340557275541796	-0.2321981424148607
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.73	323	0.9195046439628484	0.934984520123839	0.9411764705882352	0.9442724458204336	0.6160990712074303	0.6965944272445821	0.7368421052631579	0.7523219814241486	0.9349845201238391	0.7004643962848298	-0.0363777089783279	-0.2871517027863776	False	False	True	True	10.839009287925697	77.85758513931889	-0.0340557275541796	-0.3622291021671826	-0.0371517027863776	-0.2910216718266253	-0.0371517027863776	-0.2538699690402477	-0.0371517027863776	-0.2414860681114551
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.74	323	0.913312693498452	0.9318885448916407	0.9411764705882352	0.9442724458204336	0.5944272445820433	0.6811145510835913	0.7244582043343654	0.7461300309597523	0.9326625386996904	0.686532507739938	-0.0386996904024765	-0.3010835913312694	False	False	True	True	11.08049535603715	81.20123839009288	-0.0402476780185758	-0.3839009287925696	-0.0402476780185758	-0.3065015479876161	-0.0371517027863776	-0.2662538699690402	-0.0371517027863776	-0.2476780185758514
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.75	323	0.9040247678018576	0.9318885448916407	0.9380804953560372	0.9442724458204336	0.5696594427244582	0.6625386996904025	0.7089783281733746	0.7275541795665634	0.9295665634674924	0.6671826625386996	-0.0417956656346747	-0.3204334365325078	False	False	True	True	11.359133126934983	84.82972136222911	-0.0495356037151702	-0.4086687306501547	-0.0402476780185758	-0.3250773993808049	-0.0402476780185758	-0.281733746130031	-0.0371517027863776	-0.2662538699690403
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.76	323	0.8978328173374613	0.9287925696594428	0.934984520123839	0.9411764705882352	0.541795665634675	0.6439628482972136	0.6904024767801857	0.7120743034055728	0.9256965944272446	0.6470588235294117	-0.0456656346749224	-0.3405572755417957	False	False	True	True	11.653250773993808	88.6594427244582	-0.0557275541795665	-0.436532507739938	-0.043343653250774	-0.3436532507739938	-0.0433436532507739	-0.3003095975232198	-0.0402476780185758	-0.281733746130031
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.77	323	0.8947368421052632	0.9287925696594428	0.9318885448916407	0.9411764705882352	0.5201238390092879	0.6006191950464397	0.6842105263157895	0.7058823529411765	0.9241486068111456	0.6277089783281734	-0.0472136222910215	-0.359907120743034	False	False	True	True	11.975232198142416	92.41486068111456	-0.0588235294117647	-0.458204334365325	-0.043343653250774	-0.3869969040247677	-0.0464396284829721	-0.3065015479876161	-0.0402476780185758	-0.2879256965944272
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.78	323	0.891640866873065	0.9226006191950464	0.9287925696594428	0.934984520123839	0.5015479876160991	0.5882352941176471	0.6501547987616099	0.6965944272445821	0.9195046439628484	0.6091331269349846	-0.0518575851393187	-0.3784829721362228	False	False	True	True	12.328173374613003	96.28792569659444	-0.0619195046439629	-0.4767801857585139	-0.0495356037151702	-0.3993808049535603	-0.0495356037151702	-0.3405572755417957	-0.0464396284829721	-0.2972136222910216
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.79	323	0.8854489164086687	0.9164086687306502	0.9287925696594428	0.9318885448916407	0.4860681114551083	0.5758513931888545	0.6253869969040248	0.6687306501547987	0.9156346749226006	0.5890092879256965	-0.0557275541795664	-0.3986068111455109	False	False	True	True	12.743034055727554	100.3219814241486	-0.0681114551083591	-0.4922600619195046	-0.0557275541795665	-0.4117647058823529	-0.0495356037151702	-0.3653250773993808	-0.0495356037151702	-0.325077399380805
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.8	323	0.8823529411764706	0.9040247678018576	0.9256965944272446	0.9318885448916407	0.4767801857585139	0.5479876160990712	0.5975232198142415	0.6470588235294118	0.9109907120743036	0.5673374613003096	-0.0603715170278635	-0.4202786377708978	False	False	True	True	13.1671826625387	104.38699690402476	-0.0712074303405573	-0.5015479876160991	-0.0681114551083591	-0.4396284829721362	-0.0526315789473683	-0.3931888544891641	-0.0495356037151702	-0.3467492260061919
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.81	323	0.8761609907120743	0.9009287925696594	0.9102167182662538	0.9256965944272446	0.4551083591331269	0.5263157894736842	0.5820433436532507	0.6099071207430341	0.903250773993808	0.5433436532507739	-0.068111455108359	-0.4442724458204334	False	False	True	True	13.681114551083592	108.55727554179566	-0.0773993808049535	-0.5232198142414861	-0.0712074303405573	-0.4613003095975232	-0.0681114551083591	-0.4086687306501548	-0.0557275541795665	-0.3839009287925696
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.82	323	0.8637770897832817	0.8947368421052632	0.9040247678018576	0.9195046439628484	0.4303405572755417	0.5077399380804953	0.5572755417956656	0.5851393188854489	0.8955108359133126	0.5201238390092879	-0.0758513931888544	-0.4674922600619194	False	False	True	True	14.238390092879255	112.87925696594428	-0.0897832817337461	-0.5479876160990712	-0.0773993808049535	-0.479876160990712	-0.0743034055727553	-0.4334365325077399	-0.0619195046439629	-0.4086687306501548
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.83	323	0.8637770897832817	0.8854489164086687	0.9009287925696594	0.9102167182662538	0.4055727554179567	0.4922600619195046	0.5386996904024768	0.5634674922600619	0.8900928792569659	0.5	-0.0812693498452011	-0.4876160990712074	False	False	True	True	14.829721362229105	117.38390092879256	-0.0897832817337461	-0.5727554179566563	-0.0866873065015479	-0.4953560371517027	-0.0773993808049535	-0.4520123839009288	-0.0712074303405573	-0.4303405572755419
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.84	323	0.8606811145510835	0.8854489164086687	0.8885448916408669	0.9071207430340558	0.3777089783281733	0.4643962848297213	0.5170278637770898	0.5479876160990712	0.8854489164086687	0.4767801857585139	-0.0859133126934983	-0.5108359133126935	False	False	True	True	15.560371517027864	121.9876160990712	-0.0928792569659443	-0.6006191950464397	-0.0866873065015479	-0.5232198142414861	-0.089783281733746	-0.4736842105263158	-0.0743034055727553	-0.4458204334365325
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.85	323	0.8513931888544891	0.8854489164086687	0.8885448916408669	0.8947368421052632	0.3560371517027864	0.4303405572755417	0.4984520123839009	0.5201238390092879	0.880030959752322	0.4512383900928792	-0.091331269349845	-0.5363777089783281	False	False	True	True	16.25077399380805	127.04024767801856	-0.1021671826625387	-0.6222910216718266	-0.0866873065015479	-0.5572755417956656	-0.089783281733746	-0.4922600619195046	-0.0866873065015479	-0.4736842105263158
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.86	323	0.848297213622291	0.8792569659442725	0.8885448916408669	0.8947368421052632	0.3281733746130031	0.3993808049535604	0.4613003095975232	0.4860681114551083	0.8777089783281734	0.4187306501547987	-0.0936532507739936	-0.5688854489164086	False	False	True	True	17.021671826625386	132.56037151702787	-0.1052631578947368	-0.6501547987616099	-0.0928792569659442	-0.588235294117647	-0.089783281733746	-0.5294117647058824	-0.0866873065015479	-0.5077399380804954
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.87	323	0.8513931888544891	0.8761609907120743	0.8823529411764706	0.8947368421052632	0.2848297213622291	0.3715170278637771	0.4241486068111455	0.4551083591331269	0.8761609907120743	0.3839009287925696	-0.0952012383900927	-0.6037151702786377	False	False	True	True	18.006191950464395	138.4767801857585	-0.1021671826625387	-0.6934984520123839	-0.0959752321981424	-0.6160990712074303	-0.0959752321981424	-0.56656346749226	-0.0866873065015479	-0.5386996904024768
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.88	323	0.8328173374613003	0.8699690402476781	0.8761609907120743	0.891640866873065	0.2538699690402476	0.3312693498452012	0.3869969040247678	0.4303405572755417	0.8676470588235294	0.3506191950464396	-0.1037151702786376	-0.6369969040247678	False	False	True	True	19.09907120743034	144.77089783281733	-0.1207430340557276	-0.7244582043343653	-0.1021671826625386	-0.6563467492260062	-0.1021671826625386	-0.6037151702786377	-0.0897832817337461	-0.563467492260062
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.89	323	0.826625386996904	0.8699690402476781	0.8761609907120743	0.8854489164086687	0.2167182662538699	0.2941176470588235	0.3498452012383901	0.3931888544891641	0.8645510835913313	0.3134674922600619	-0.1068111455108358	-0.6741486068111455	False	False	True	True	20.145510835913317	151.656346749226	-0.1269349845201238	-0.761609907120743	-0.1021671826625386	-0.6934984520123839	-0.1021671826625386	-0.6408668730650156	-0.0959752321981424	-0.6006191950464397
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.9	323	0.8111455108359134	0.8606811145510835	0.8699690402476781	0.8823529411764706	0.1950464396284829	0.2538699690402476	0.2941176470588235	0.3405572755417956	0.8560371517027864	0.2708978328173374	-0.1153250773993807	-0.71671826625387	False	False	True	True	21.3374613003096	159.3188854489164	-0.1424148606811145	-0.78328173374613	-0.1114551083591331	-0.7337461300309598	-0.1083591331269349	-0.6965944272445821	-0.0990712074303405	-0.653250773993808
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.91	323	0.8018575851393189	0.8390092879256966	0.8575851393188855	0.8668730650154799	0.1857585139318885	0.2291021671826625	0.2631578947368421	0.3126934984520124	0.8413312693498451	0.2476780185758514	-0.1300309597523219	-0.7399380804953559	False	False	True	True	22.73993808049536	168.02786377708978	-0.1517027863777089	-0.7925696594427244	-0.1331269349845201	-0.7585139318885449	-0.1207430340557275	-0.7275541795665634	-0.1145510835913312	-0.6811145510835914
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.92	323	0.7925696594427245	0.826625386996904	0.8452012383900929	0.8606811145510835	0.1517027863777089	0.2105263157894736	0.2321981424148606	0.2786377708978328	0.8312693498452013	0.218266253869969	-0.1400928792569657	-0.7693498452012384	False	False	True	True	24.278637770897834	177.62848297213625	-0.1609907120743033	-0.826625386996904	-0.1455108359133127	-0.7770897832817337	-0.1331269349845201	-0.7585139318885449	-0.1207430340557276	-0.7151702786377709
BoolQuestions	not-323	Qwen/Qwen3-Embedding-4B	baseline-q_trap	baseline - beta*q_trap	all	0.93	323	0.7863777089783281	0.8142414860681114	0.8297213622291022	0.8513931888544891	0.1331269349845201	0.1702786377708978	0.1981424148606811	0.2383900928792569	0.8204334365325077	0.184984520123839	-0.1509287925696594	-0.8026315789473684	False	False	True	True	25.993808049535605	188.7956656346749	-0.1671826625386997	-0.8452012383900929	-0.1578947368421053	-0.8173374613003096	-0.1486068111455107	-0.7925696594427245	-0.130030959752322	-0.7554179566563468
