retriever,method,samples,right_rank,mean_answer_rank,mean_trap_rank,recall@3,violation_rate@3,recall_minus_violation@3,recall@5,violation_rate@5,recall_minus_violation@5,recall@7,violation_rate@7,recall_minus_violation@7,recall@9,violation_rate@9,recall_minus_violation@9,avg_recall_minus_violation,alpha,gamma,beta,candidate_top_n
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1_b0.2,1000,0.901,54.499,245.102,0.926,0.168,0.758,0.937,0.216,0.7210000000000001,0.944,0.273,0.6709999999999999,0.949,0.424,0.5249999999999999,0.66875,1.0,1.0,0.2,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1_b0.3,1000,0.909,54.532,245.36,0.921,0.14,0.781,0.933,0.19,0.7430000000000001,0.945,0.235,0.71,0.949,0.375,0.574,0.702,1.0,1.0,0.3,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1_b0.5,1000,0.914,54.7,245.767,0.9,0.111,0.789,0.92,0.143,0.777,0.934,0.176,0.758,0.948,0.304,0.6439999999999999,0.742,1.0,1.0,0.5,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1_b0.75,1000,0.926,55.391,246.211,0.786,0.07,0.716,0.845,0.09,0.755,0.897,0.124,0.773,0.943,0.223,0.72,0.7410000000000001,1.0,1.0,0.75,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1_b1,1000,0.923,56.555,246.531,0.611,0.035,0.576,0.693,0.051,0.6419999999999999,0.792,0.091,0.7010000000000001,0.94,0.168,0.7719999999999999,0.67275,1.0,1.0,1.0,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1.5_b0.1,1000,0.895,54.483,244.648,0.928,0.198,0.73,0.938,0.276,0.6619999999999999,0.946,0.35,0.596,0.95,0.476,0.474,0.6154999999999999,1.5,1.5,0.1,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1.5_b0.2,1000,0.9,54.486,244.884,0.927,0.181,0.746,0.938,0.242,0.696,0.945,0.316,0.629,0.95,0.446,0.504,0.6437499999999999,1.5,1.5,0.2,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1.5_b0.3,1000,0.901,54.499,245.102,0.926,0.168,0.758,0.937,0.216,0.7210000000000001,0.944,0.273,0.6709999999999999,0.949,0.424,0.5249999999999999,0.66875,1.5,1.5,0.3,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1.5_b0.5,1000,0.911,54.541,245.427,0.922,0.133,0.789,0.931,0.182,0.7490000000000001,0.944,0.223,0.721,0.949,0.37,0.579,0.7095,1.5,1.5,0.5,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1.5_b0.75,1000,0.914,54.7,245.767,0.9,0.111,0.789,0.92,0.143,0.777,0.934,0.176,0.758,0.948,0.304,0.6439999999999999,0.742,1.5,1.5,0.75,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1.5_b1,1000,0.922,55.114,246.086,0.824,0.081,0.743,0.879,0.109,0.77,0.917,0.139,0.778,0.944,0.237,0.707,0.7494999999999999,1.5,1.5,1.0,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g2_b0.1,1000,0.895,54.481,244.597,0.928,0.203,0.7250000000000001,0.938,0.286,0.6519999999999999,0.947,0.352,0.595,0.95,0.485,0.46499999999999997,0.60925,2.0,2.0,0.1,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g2_b0.2,1000,0.897,54.486,244.769,0.926,0.188,0.738,0.938,0.261,0.6769999999999999,0.945,0.33,0.615,0.95,0.463,0.48699999999999993,0.6292500000000001,2.0,2.0,0.2,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g2_b0.3,1000,0.901,54.487,244.943,0.927,0.176,0.7510000000000001,0.938,0.236,0.702,0.945,0.306,0.639,0.95,0.441,0.5089999999999999,0.65025,2.0,2.0,0.3,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g2_b0.5,1000,0.906,54.508,245.236,0.923,0.157,0.766,0.934,0.199,0.7350000000000001,0.944,0.253,0.691,0.949,0.393,0.5559999999999999,0.687,2.0,2.0,0.5,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g2_b0.75,1000,0.913,54.568,245.519,0.917,0.126,0.791,0.93,0.171,0.759,0.943,0.213,0.73,0.949,0.35,0.599,0.7197500000000001,2.0,2.0,0.75,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g2_b1,1000,0.914,54.7,245.767,0.9,0.111,0.789,0.92,0.143,0.777,0.934,0.176,0.758,0.948,0.304,0.6439999999999999,0.742,2.0,2.0,1.0,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.25_b0.1,1000,0.917,54.782,251.58,0.905,0.116,0.789,0.926,0.143,0.783,0.933,0.165,0.768,0.941,0.177,0.764,0.776,0.25,0.25,0.1,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.25_b0.2,1000,0.929,56.893,253.345,0.706,0.05,0.6559999999999999,0.76,0.066,0.694,0.793,0.077,0.7160000000000001,0.823,0.087,0.736,0.7004999999999999,0.25,0.25,0.2,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.25_b0.3,1000,0.921,60.881,254.381,0.478,0.019,0.45899999999999996,0.527,0.025,0.502,0.567,0.032,0.5349999999999999,0.592,0.034,0.5579999999999999,0.5135,0.25,0.25,0.3,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.25_b0.5,1000,0.838,63.587,254.603,0.327,0.012,0.315,0.388,0.018,0.37,0.421,0.022,0.39899999999999997,0.453,0.025,0.428,0.378,0.25,0.25,0.5,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.25_b0.75,1000,0.792,65.065,254.617,0.243,0.013,0.22999999999999998,0.292,0.015,0.27699999999999997,0.335,0.02,0.315,0.375,0.023,0.352,0.2935,0.25,0.25,0.75,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.25_b1,1000,0.765,65.792,254.606,0.195,0.014,0.181,0.25,0.015,0.235,0.289,0.017,0.27199999999999996,0.333,0.021,0.312,0.25,0.25,0.25,1.0,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.5_b0.1,1000,0.904,54.636,250.208,0.923,0.16,0.763,0.936,0.192,0.744,0.939,0.211,0.728,0.946,0.239,0.707,0.7355,0.5,0.5,0.1,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.5_b0.2,1000,0.917,54.782,251.58,0.905,0.116,0.789,0.926,0.143,0.783,0.933,0.165,0.768,0.941,0.177,0.764,0.776,0.5,0.5,0.2,20
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c20_g0.5_b0.3,1000,0.924,55.336,252.618,0.839,0.086,0.753,0.878,0.1,0.778,0.902,0.11,0.792,0.917,0.119,0.798,0.7802500000000001,0.5,0.5,0.3,20
