retriever,method,samples,recall@3,violation_rate@3,mean_answer_rank,mean_trap_rank,variant,alpha,beta,margin,threshold,candidate_top_n
dense,hinge_gate_score_c10_a0.25_b0.5_m0.05_t0,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.5,0.05,0.0,10
dense,hinge_gate_score_c10_a0.25_b0.5_m0.05_t0.05,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.5,0.05,0.05,10
dense,hinge_gate_score_c10_a0.25_b0.5_m0.05_t0.1,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.5,0.05,0.1,10
dense,hinge_gate_score_c10_a0.25_b0.5_m0.05_t0.2,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.5,0.05,0.2,10
dense,hinge_gate_score_c10_a0.25_b0.5_m0.05_t0.3,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.5,0.05,0.3,10
dense,hinge_gate_score_c10_a0.25_b0.5_m0.1_t0,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.5,0.1,0.0,10
dense,hinge_gate_score_c10_a0.25_b0.5_m0.1_t0.05,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.5,0.1,0.05,10
dense,hinge_gate_score_c10_a0.25_b0.5_m0.1_t0.1,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.5,0.1,0.1,10
dense,hinge_gate_score_c10_a0.25_b0.5_m0.1_t0.2,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.5,0.1,0.2,10
dense,hinge_gate_score_c10_a0.25_b0.5_m0.1_t0.3,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.5,0.1,0.3,10
dense,hinge_gate_score_c10_a0.25_b0.5_m0.2_t0,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.5,0.2,0.0,10
dense,hinge_gate_score_c10_a0.25_b0.5_m0.2_t0.05,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.5,0.2,0.05,10
dense,hinge_gate_score_c10_a0.25_b0.5_m0.2_t0.1,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.5,0.2,0.1,10
dense,hinge_gate_score_c10_a0.25_b0.5_m0.2_t0.2,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.5,0.2,0.2,10
dense,hinge_gate_score_c10_a0.25_b0.5_m0.2_t0.3,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.5,0.2,0.3,10
dense,hinge_gate_score_c10_a0.25_b0.5_m0.3_t0,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.5,0.3,0.0,10
dense,hinge_gate_score_c10_a0.25_b0.5_m0.3_t0.05,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.5,0.3,0.05,10
dense,hinge_gate_score_c10_a0.25_b0.5_m0.3_t0.1,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.5,0.3,0.1,10
dense,hinge_gate_score_c10_a0.25_b0.5_m0.3_t0.2,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.5,0.3,0.2,10
dense,hinge_gate_score_c10_a0.25_b0.5_m0.3_t0.3,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.5,0.3,0.3,10
dense,hinge_gate_score_c10_a0.25_b0.75_m0_t0,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.75,0.0,0.0,10
dense,hinge_gate_score_c10_a0.25_b0.75_m0_t0.05,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.75,0.0,0.05,10
dense,hinge_gate_score_c10_a0.25_b0.75_m0_t0.1,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.75,0.0,0.1,10
dense,hinge_gate_score_c10_a0.25_b0.75_m0_t0.2,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.75,0.0,0.2,10
dense,hinge_gate_score_c10_a0.25_b0.75_m0_t0.3,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.75,0.0,0.3,10
dense,hinge_gate_score_c10_a0.25_b0.75_m0.05_t0,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.75,0.05,0.0,10
dense,hinge_gate_score_c10_a0.25_b0.75_m0.05_t0.05,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.75,0.05,0.05,10
dense,hinge_gate_score_c10_a0.25_b0.75_m0.05_t0.1,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.75,0.05,0.1,10
dense,hinge_gate_score_c10_a0.25_b0.75_m0.05_t0.2,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.75,0.05,0.2,10
dense,hinge_gate_score_c10_a0.25_b0.75_m0.05_t0.3,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.75,0.05,0.3,10
dense,hinge_gate_score_c10_a0.25_b0.75_m0.1_t0,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.75,0.1,0.0,10
dense,hinge_gate_score_c10_a0.25_b0.75_m0.1_t0.05,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.75,0.1,0.05,10
dense,hinge_gate_score_c10_a0.25_b0.75_m0.1_t0.1,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.75,0.1,0.1,10
dense,hinge_gate_score_c10_a0.25_b0.75_m0.1_t0.2,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.75,0.1,0.2,10
dense,hinge_gate_score_c10_a0.25_b0.75_m0.1_t0.3,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.75,0.1,0.3,10
dense,hinge_gate_score_c10_a0.25_b0.75_m0.2_t0,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.75,0.2,0.0,10
dense,hinge_gate_score_c10_a0.25_b0.75_m0.2_t0.05,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.75,0.2,0.05,10
dense,hinge_gate_score_c10_a0.25_b0.75_m0.2_t0.1,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.75,0.2,0.1,10
dense,hinge_gate_score_c10_a0.25_b0.75_m0.2_t0.2,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.75,0.2,0.2,10
dense,hinge_gate_score_c10_a0.25_b0.75_m0.2_t0.3,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.75,0.2,0.3,10
dense,hinge_gate_score_c10_a0.25_b0.75_m0.3_t0,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.75,0.3,0.0,10
dense,hinge_gate_score_c10_a0.25_b0.75_m0.3_t0.05,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.75,0.3,0.05,10
dense,hinge_gate_score_c10_a0.25_b0.75_m0.3_t0.1,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.75,0.3,0.1,10
dense,hinge_gate_score_c10_a0.25_b0.75_m0.3_t0.2,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.75,0.3,0.2,10
dense,hinge_gate_score_c10_a0.25_b0.75_m0.3_t0.3,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,0.75,0.3,0.3,10
dense,hinge_gate_score_c10_a0.25_b1_m0_t0,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,1.0,0.0,0.0,10
dense,hinge_gate_score_c10_a0.25_b1_m0_t0.05,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,1.0,0.0,0.05,10
dense,hinge_gate_score_c10_a0.25_b1_m0_t0.1,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,1.0,0.0,0.1,10
dense,hinge_gate_score_c10_a0.25_b1_m0_t0.2,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,1.0,0.0,0.2,10
dense,hinge_gate_score_c10_a0.25_b1_m0_t0.3,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,1.0,0.0,0.3,10
dense,hinge_gate_score_c10_a0.25_b1_m0.05_t0,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,1.0,0.05,0.0,10
dense,hinge_gate_score_c10_a0.25_b1_m0.05_t0.05,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,1.0,0.05,0.05,10
dense,hinge_gate_score_c10_a0.25_b1_m0.05_t0.1,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,1.0,0.05,0.1,10
dense,hinge_gate_score_c10_a0.25_b1_m0.05_t0.2,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,1.0,0.05,0.2,10
dense,hinge_gate_score_c10_a0.25_b1_m0.05_t0.3,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,1.0,0.05,0.3,10
dense,hinge_gate_score_c10_a0.25_b1_m0.1_t0,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,1.0,0.1,0.0,10
dense,hinge_gate_score_c10_a0.25_b1_m0.1_t0.05,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,1.0,0.1,0.05,10
dense,hinge_gate_score_c10_a0.25_b1_m0.1_t0.1,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,1.0,0.1,0.1,10
dense,hinge_gate_score_c10_a0.25_b1_m0.1_t0.2,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,1.0,0.1,0.2,10
dense,hinge_gate_score_c10_a0.25_b1_m0.1_t0.3,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,1.0,0.1,0.3,10
dense,hinge_gate_score_c10_a0.25_b1_m0.2_t0,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,1.0,0.2,0.0,10
dense,hinge_gate_score_c10_a0.25_b1_m0.2_t0.05,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,1.0,0.2,0.05,10
dense,hinge_gate_score_c10_a0.25_b1_m0.2_t0.1,50,0.9,0.9,3.96,3.98,hinge_gate,0.25,1.0,0.2,0.1,10
