retriever,method,samples,right_rank,mean_answer_rank,mean_trap_rank,recall@3,violation_rate@3,recall_minus_violation@3,recall@5,violation_rate@5,recall_minus_violation@5,recall@7,violation_rate@7,recall_minus_violation@7,recall@9,violation_rate@9,recall_minus_violation@9,avg_recall_minus_violation,alpha,gamma,beta,candidate_top_n
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.5_b0.2,1000,0.915,55.375,247.936,0.921,0.124,0.797,0.931,0.169,0.762,0.944,0.215,0.729,0.949,0.351,0.598,0.7215,0.5,0.5,0.2,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.5_b0.3,1000,0.921,55.444,248.314,0.912,0.091,0.8210000000000001,0.925,0.127,0.798,0.939,0.163,0.7759999999999999,0.946,0.282,0.6639999999999999,0.76475,0.5,0.5,0.3,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.5_b0.5,1000,0.931,55.761,248.799,0.863,0.041,0.822,0.908,0.073,0.8350000000000001,0.929,0.106,0.8230000000000001,0.944,0.196,0.748,0.8069999999999999,0.5,0.5,0.5,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.5_b0.75,1000,0.931,56.382,249.097,0.766,0.026,0.74,0.844,0.042,0.8019999999999999,0.897,0.057,0.84,0.935,0.134,0.801,0.79575,0.5,0.5,0.75,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.5_b1,1000,0.932,56.921,249.179,0.678,0.022,0.656,0.779,0.033,0.746,0.847,0.053,0.7939999999999999,0.927,0.105,0.8220000000000001,0.7545000000000001,0.5,0.5,1.0,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.75_b0.1,1000,0.9,55.335,247.23,0.925,0.196,0.7290000000000001,0.937,0.247,0.6900000000000001,0.946,0.318,0.6279999999999999,0.952,0.457,0.49499999999999994,0.6355,0.75,0.75,0.1,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.75_b0.2,1000,0.909,55.347,247.631,0.923,0.156,0.767,0.935,0.202,0.7330000000000001,0.945,0.257,0.688,0.95,0.398,0.5519999999999999,0.6849999999999999,0.75,0.75,0.2,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.75_b0.3,1000,0.915,55.375,247.936,0.921,0.124,0.797,0.931,0.169,0.762,0.944,0.215,0.729,0.949,0.351,0.598,0.7215,0.75,0.75,0.3,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.75_b0.5,1000,0.924,55.471,248.408,0.908,0.084,0.8240000000000001,0.925,0.12,0.805,0.938,0.149,0.7889999999999999,0.945,0.266,0.6789999999999999,0.77425,0.75,0.75,0.5,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.75_b0.75,1000,0.931,55.761,248.799,0.863,0.041,0.822,0.908,0.073,0.8350000000000001,0.929,0.106,0.8230000000000001,0.944,0.196,0.748,0.8069999999999999,0.75,0.75,0.75,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.75_b1,1000,0.931,56.167,249.038,0.8,0.029,0.771,0.868,0.045,0.823,0.908,0.065,0.843,0.94,0.153,0.7869999999999999,0.8059999999999999,0.75,0.75,1.0,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1_b0.1,1000,0.896,55.328,247.116,0.928,0.203,0.7250000000000001,0.937,0.262,0.675,0.946,0.339,0.607,0.952,0.47,0.482,0.62225,1.0,1.0,0.1,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1_b0.2,1000,0.903,55.344,247.445,0.925,0.173,0.752,0.936,0.22,0.7160000000000001,0.944,0.289,0.655,0.95,0.426,0.524,0.6617500000000001,1.0,1.0,0.2,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1_b0.3,1000,0.91,55.356,247.712,0.921,0.145,0.776,0.933,0.194,0.7390000000000001,0.945,0.247,0.698,0.95,0.389,0.5609999999999999,0.6935,1.0,1.0,0.3,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1_b0.5,1000,0.917,55.4,248.139,0.916,0.105,0.811,0.93,0.146,0.784,0.942,0.184,0.758,0.949,0.322,0.627,0.7450000000000001,1.0,1.0,0.5,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1_b0.75,1000,0.93,55.514,248.52,0.901,0.075,0.8260000000000001,0.923,0.107,0.8160000000000001,0.935,0.138,0.797,0.945,0.248,0.697,0.784,1.0,1.0,0.75,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1_b1,1000,0.931,55.761,248.799,0.863,0.041,0.822,0.908,0.073,0.8350000000000001,0.929,0.106,0.8230000000000001,0.944,0.196,0.748,0.8069999999999999,1.0,1.0,1.0,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1.5_b0.1,1000,0.895,55.325,247.0,0.928,0.211,0.7170000000000001,0.938,0.282,0.6559999999999999,0.947,0.355,0.592,0.952,0.48,0.472,0.60925,1.5,1.5,0.1,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1.5_b0.2,1000,0.9,55.335,247.23,0.925,0.196,0.7290000000000001,0.937,0.247,0.6900000000000001,0.946,0.318,0.6279999999999999,0.952,0.457,0.49499999999999994,0.6355,1.5,1.5,0.2,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1.5_b0.3,1000,0.903,55.344,247.445,0.925,0.173,0.752,0.936,0.22,0.7160000000000001,0.944,0.289,0.655,0.95,0.426,0.524,0.6617500000000001,1.5,1.5,0.3,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1.5_b0.5,1000,0.914,55.361,247.791,0.922,0.134,0.788,0.933,0.187,0.746,0.944,0.236,0.708,0.95,0.379,0.571,0.7032499999999999,1.5,1.5,0.5,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1.5_b0.75,1000,0.917,55.4,248.139,0.916,0.105,0.811,0.93,0.146,0.784,0.942,0.184,0.758,0.949,0.322,0.627,0.7450000000000001,1.5,1.5,0.75,10
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1.5_b1,1000,0.924,55.471,248.408,0.908,0.084,0.8240000000000001,0.925,0.12,0.805,0.938,0.149,0.7889999999999999,0.945,0.266,0.6789999999999999,0.77425,1.5,1.5,1.0,10
