retriever,method,samples,right_rank,mean_answer_rank,mean_trap_rank,recall@3,violation_rate@3,recall_minus_violation@3,recall@5,violation_rate@5,recall_minus_violation@5,recall@7,violation_rate@7,recall_minus_violation@7,recall@9,violation_rate@9,recall_minus_violation@9,avg_recall_minus_violation,alpha,gamma,beta,candidate_top_n
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c5_a2_b0.5,1000,0.771,12.705,299.88,0.935,0.598,0.3370000000000001,0.942,0.746,0.19599999999999995,0.947,0.776,0.17099999999999993,0.955,0.789,0.16599999999999993,0.21749999999999997,2.0,,0.5,5
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c5_a2_b0.75,1000,0.787,12.696,300.038,0.933,0.546,0.387,0.942,0.746,0.19599999999999995,0.947,0.776,0.17099999999999993,0.955,0.789,0.16599999999999993,0.22999999999999995,2.0,,0.75,5
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c5_a2_b1,1000,0.803,12.693,300.188,0.929,0.501,0.42800000000000005,0.942,0.746,0.19599999999999995,0.947,0.776,0.17099999999999993,0.955,0.789,0.16599999999999993,0.24024999999999996,2.0,,1.0,5
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a0_b0.1,1000,0.721,18.907,305.267,0.11,0.013,0.097,0.186,0.019,0.167,0.294,0.039,0.255,0.619,0.26,0.359,0.2195,0.0,,0.1,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a0_b0.2,1000,0.721,18.907,305.267,0.11,0.013,0.097,0.186,0.019,0.167,0.294,0.039,0.255,0.619,0.26,0.359,0.2195,0.0,,0.2,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a0_b0.3,1000,0.721,18.907,305.267,0.11,0.013,0.097,0.186,0.019,0.167,0.294,0.039,0.255,0.619,0.26,0.359,0.2195,0.0,,0.3,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a0_b0.5,1000,0.721,18.907,305.267,0.11,0.013,0.097,0.186,0.019,0.167,0.294,0.039,0.255,0.619,0.26,0.359,0.2195,0.0,,0.5,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a0_b0.75,1000,0.721,18.907,305.267,0.11,0.013,0.097,0.186,0.019,0.167,0.294,0.039,0.255,0.619,0.26,0.359,0.2195,0.0,,0.75,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a0_b1,1000,0.721,18.907,305.267,0.11,0.013,0.097,0.186,0.019,0.167,0.294,0.039,0.255,0.619,0.26,0.359,0.2195,0.0,,1.0,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a0.25_b0.1,1000,0.792,12.702,300.898,0.932,0.524,0.40800000000000003,0.942,0.574,0.368,0.945,0.609,0.33599999999999997,0.951,0.669,0.2819999999999999,0.34850000000000003,0.25,,0.1,10
